max_features,ngram_range,min_df,max_df,stop_words,strip_accents,lowercase,init,n_init,max_iter,n_clusters,random_state,inertia,silhouette
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,2,100,408.26296084603536,0.0232303676103623
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,3,100,400.6310106572939,0.027676802283674307
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,4,100,394.3695922847728,0.03125742218851066
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,5,100,388.32144011257424,0.03428206973302437
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,6,100,384.57825238152617,0.035354488410704966
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,7,100,378.43578135080054,0.040452340622128255
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,8,100,376.65358778715415,0.03620897847458568
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,9,100,370.03526441165707,0.0378958918046509
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,10,100,365.52018314771254,0.046559808217680056
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,11,100,363.01183044459594,0.03855798284808492
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,12,100,364.58175822985663,0.0370795571480063
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,13,100,357.6249631929057,0.04292664358938656
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,14,100,353.2623889180647,0.045642757969545235
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,15,100,353.9038451877742,0.03716727560599728
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,16,100,353.9682169998359,0.015921989040940224
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,17,100,345.44936907114425,0.04253355582782229
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,18,100,344.51384304485606,0.044243081540802566
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,19,100,341.44420836763356,0.028529092706717055
750,"(1, 3)",11,0.3,english,ascii,True,k-means++,10,1000,20,100,336.49774549293227,0.025802126143124646
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,2,100,407.42513794199044,0.0227971759959024
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,3,100,400.5492784844686,0.027007711079378213
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,4,100,393.1586316016365,0.03065925795848672
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,5,100,388.4256286528787,0.03147591709602186
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,6,100,384.3663887499846,0.03137350263801742
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,7,100,378.56394401699856,0.03250352889389793
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,8,100,376.4873029944359,0.031450560379110225
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,9,100,368.8282747846088,0.037816968987285766
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,10,100,365.79736259270373,0.04030558816362953
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,11,100,362.318150798803,0.042768065157994854
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,12,100,360.2015212356321,0.03894912925436174
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,13,100,359.6061354211062,0.03717474797882609
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,14,100,353.2692490351973,0.04388503676652652
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,15,100,349.98838714731727,0.03500779574004141
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,16,100,353.7828520765969,0.030738721619476068
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,17,100,343.7631008273959,0.048371221668870895
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,18,100,343.70138639822494,0.02408857736121711
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,19,100,347.1905150506245,0.021495284680687992
750,"(1, 3)",11,0.35,english,ascii,True,k-means++,10,1000,20,100,342.6689112884773,0.03196858236357428
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,2,100,404.9240966079203,0.02377609798689718
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,3,100,395.7463948134592,0.030301174807130654
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,4,100,389.26293078615015,0.03273022716521277
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,5,100,383.0301193394229,0.035376707897094094
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,6,100,378.1546707998234,0.03673075024700764
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,7,100,374.15384323168144,0.04028897292060038
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,8,100,369.04162113884314,0.041032809992464406
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,9,100,367.67660130238966,0.025576146080437272
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,10,100,362.40741614208537,0.03336259155014399
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,11,100,360.1300716410889,0.027631243834846976
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,12,100,356.54652894815206,0.02939510833937154
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,13,100,351.1991890220376,0.04355272007775383
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,14,100,350.86152517526943,0.04395166245383207
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,15,100,348.9631626471295,0.04244636230134739
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,16,100,344.7889251362885,0.04332985954404967
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,17,100,341.22760701598514,0.03481699819925935
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,18,100,341.971455182115,0.03578259136905439
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,19,100,342.6398087695027,0.03081557670114505
750,"(1, 3)",11,0.4,english,ascii,True,k-means++,10,1000,20,100,334.3357057070947,0.044908026865328673
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.45,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.5,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.55,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.6,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.65,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.7,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,2,100,398.75682084499533,0.030065930238739828
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,3,100,389.850478303105,0.0342628256425363
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,4,100,383.63339369124566,0.03724453552149775
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,5,100,377.6457750442741,0.03962559372507008
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,6,100,372.1421309501162,0.044081896616643475
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,7,100,369.1537974399249,0.04141466149908236
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,8,100,364.71958259276187,0.0420257442470771
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,9,100,360.8572036991117,0.04136553358332542
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,10,100,358.2030865983484,0.04030601548193891
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,11,100,355.53908926734135,0.03985841970404844
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,12,100,355.53485406586105,0.023981825503075715
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,13,100,348.5439689176179,0.040033034792278585
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,14,100,348.73419583570194,0.04215692595252421
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,15,100,346.94893824227506,0.022638089821416546
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,16,100,338.89291818282663,0.04330069413840276
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,17,100,337.3380987849812,0.039817401346110996
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,18,100,333.86933668721673,0.04554652715725141
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,19,100,334.622022411534,0.046717731088194436
750,"(1, 3)",11,0.75,english,ascii,True,k-means++,10,1000,20,100,332.69866658652916,0.02979926537335333
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,2,100,404.51778667509006,0.025237183183681886
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,3,100,396.2387926848704,0.03118868967399705
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,4,100,389.99732952549994,0.033713943782047125
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,5,100,383.21777906874166,0.03950396487533299
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,6,100,377.70450961087505,0.044585003899499986
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,7,100,374.592265270271,0.03710633241616148
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,8,100,367.6426265948393,0.04619865435305146
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,9,100,369.31660840582015,0.03373973042386382
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,10,100,363.4753293248041,0.036063835740276155
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,11,100,357.0796698156274,0.03647175171290015
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,12,100,357.3976697025188,0.04617372939889764
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,13,100,347.02938017629253,0.050391050611195684
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,14,100,360.1719048823946,0.012888151332011155
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,15,100,350.3952210594681,0.02422194128819537
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,16,100,338.69607157171464,0.05371144688113982
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,17,100,334.9778026251892,0.055705321143489916
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,18,100,329.7454397859574,0.06348827567308862
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,19,100,336.0524521592816,0.042648900865032584
750,"(1, 3)",12,0.25,english,ascii,True,k-means++,10,1000,20,100,326.521110990994,0.03529632556557616
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,2,100,404.51778667509006,0.025237183183681886
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,3,100,396.2387926848704,0.03118868967399705
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,4,100,389.99732952549994,0.033713943782047125
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,5,100,383.21777906874166,0.03950396487533299
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,6,100,377.70450961087505,0.044585003899499986
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,7,100,374.592265270271,0.03710633241616148
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,8,100,367.6426265948393,0.04619865435305146
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,9,100,369.31660840582015,0.03373973042386382
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,10,100,363.4753293248041,0.036063835740276155
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,11,100,357.0796698156274,0.03647175171290015
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,12,100,357.3976697025188,0.04617372939889764
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,13,100,347.02938017629253,0.050391050611195684
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,14,100,360.1719048823946,0.012888151332011155
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,15,100,350.3952210594681,0.02422194128819537
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,16,100,338.69607157171464,0.05371144688113982
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,17,100,334.9778026251892,0.055705321143489916
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,18,100,329.7454397859574,0.06348827567308862
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,19,100,336.0524521592816,0.042648900865032584
750,"(1, 3)",12,0.3,english,ascii,True,k-means++,10,1000,20,100,326.521110990994,0.03529632556557616
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,2,100,403.48387220199913,0.02539510706108739
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,3,100,395.32991275426434,0.030008020245176067
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,4,100,389.7023067743488,0.028467355652207413
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,5,100,382.19813010978817,0.037947486350325944
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,6,100,377.6290646314443,0.03724005863358559
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,7,100,373.4146448682642,0.04266746038695985
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,8,100,368.8674039829494,0.04223990285389898
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,9,100,364.3766064999819,0.0376418461044127
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,10,100,360.7427085192746,0.04135433818391014
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,11,100,356.29480924140597,0.045854364380231015
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,12,100,354.7665493841902,0.030757007380782055
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,13,100,349.1175006151226,0.03779939804647749
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,14,100,351.27366599878667,0.0320719191684403
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,15,100,350.4674904305375,0.026490647182406624
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,16,100,337.38198254139303,0.05101943083098585
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,17,100,338.2213345322999,0.04763892780427898
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,18,100,344.0379169859042,0.01181135499651016
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,19,100,331.1853260664442,0.04932141293190868
750,"(1, 3)",12,0.35,english,ascii,True,k-means++,10,1000,20,100,327.3189901811078,0.052950746791246624
750,"(1, 3)",12,0.4,english,ascii,True,k-means++,10,1000,2,100,401.0033377605955,0.02542583030567613
750,"(1, 3)",12,0.4,english,ascii,True,k-means++,10,1000,3,100,391.2566622438877,0.03253142920822627
750,"(1, 3)",12,0.4,english,ascii,True,k-means++,10,1000,4,100,384.35508283810293,0.03529409366705766
750,"(1, 3)",12,0.4,english,ascii,True,k-means++,10,1000,5,100,378.51645658294285,0.038225035817929194
750,"(1, 3)",12,0.4,english,ascii,True,k-means++,10,1000,6,100,373.8584718784023,0.03519896438793554
750,"(1, 3)",12,0.4,english,ascii,True,k-means++,10,1000,7,100,369.13476497163015,0.037096970443547754
